39.6	5.15E-06	5.41E-06	5.41E-06
39.8	5.10E-06	5.36E-06	5.36E-06
40	5.06E-06	5.31E-06	5.31E-06
40.2	5.01E-06	5.26E-06	5.26E-06
40.4	4.97E-06	5.21E-06	5.21E-06
40.6	4.92E-06	5.16E-06	5.16E-06
40.8	4.87E-06	5.12E-06	5.12E-06
41	4.83E-06	5.07E-06	5.07E-06
41.2	4.78E-06	5.02E-06	5.02E-06
41.4	4.73E-06	4.97E-06	4.97E-06
41.6	4.69E-06	4.92E-06	4.92E-06
41.8	4.64E-06	4.87E-06	4.87E-06
42	4.59E-06	4.82E-06	4.82E-06
42.2	4.55E-06	4.78E-06	4.78E-06
42.4	4.50E-06	4.73E-06	4.73E-06
42.6	4.46E-06	4.68E-06	4.68E-06
42.8	4.41E-06	4.63E-06	4.63E-06
43	4.36E-06	4.58E-06	4.58E-06
43.2	4.32E-06	4.53E-06	4.53E-06
43.4	4.27E-06	4.48E-06	4.48E-06
43.6	4.22E-06	4.44E-06	4.44E-06
43.8	4.18E-06	4.39E-06	4.39E-06
44	4.13E-06	4.34E-06	4.34E-06
44.2	4.09E-06	4.29E-06	4.29E-06
44.4	4.04E-06	4.24E-06	4.24E-06
44.6	3.99E-06	4.19E-06	4.19E-06
44.8	3.95E-06	4.14E-06	4.14E-06
45	3.90E-06	4.10E-06	4.10E-06
45.2	3.85E-06	4.05E-06	4.05E-06
45.4	3.81E-06	4.00E-06	4.00E-06
45.6	3.76E-06	3.95E-06	3.95E-06
45.8	3.72E-06	3.90E-06	3.90E-06
46	3.67E-06	3.85E-06	3.85E-06
46.2	3.62E-06	3.80E-06	3.80E-06
46.4	3.58E-06	3.76E-06	3.76E-06
46.6	3.53E-06	3.71E-06	3.71E-06
46.8	3.48E-06	3.66E-06	3.66E-06
47	3.44E-06	3.61E-06	3.61E-06
47.2	3.39E-06	3.56E-06	3.56E-06
47.4	3.34E-06	3.51E-06	3.51E-06
47.6	3.30E-06	3.46E-06	3.46E-06
47.8	3.25E-06	3.41E-06	3.41E-06
48	3.21E-06	3.37E-06	3.37E-06
48.2	3.16E-06	3.32E-06	3.32E-06
48.4	3.11E-06	3.27E-06	3.27E-06
48.6	3.07E-06	3.22E-06	3.22E-06
48.8	3.02E-06	3.17E-06	3.17E-06
49	2.97E-06	3.12E-06	3.12E-06
49.2	2.93E-06	3.07E-06	3.07E-06
49.4	2.88E-06	3.03E-06	3.03E-06
49.6	2.84E-06	2.98E-06	2.98E-06
49.8	2.79E-06	2.93E-06	2.93E-06
50	2.74E-06	2.88E-06	2.88E-06
50.2	2.70E-06	2.83E-06	2.83E-06
50.4	2.65E-06	2.78E-06	2.78E-06
50.6	2.60E-06	2.73E-06	2.73E-06
50.8	2.56E-06	2.69E-06	2.69E-06
51	2.51E-06	2.64E-06	2.64E-06
51.2	2.47E-06	2.59E-06	2.59E-06
51.4	2.42E-06	2.54E-06	2.54E-06
51.6	2.37E-06	2.49E-06	2.49E-06
51.8	2.33E-06	2.44E-06	2.44E-06
52	2.28E-06	2.39E-06	2.39E-06
52.2	2.23E-06	2.35E-06	2.35E-06
52.4	2.19E-06	2.30E-06	2.30E-06
52.6	2.14E-06	2.25E-06	2.25E-06
52.8	2.09E-06	2.20E-06	2.20E-06
53	2.05E-06	2.15E-06	2.15E-06
53.2	2.00E-06	2.10E-06	2.10E-06
53.4	1.96E-06	2.05E-06	2.05E-06
53.6	1.91E-06	2.01E-06	2.01E-06
53.8	1.86E-06	1.96E-06	1.96E-06
54	1.82E-06	1.91E-06	1.91E-06
54.2	1.77E-06	1.86E-06	1.86E-06
54.4	1.72E-06	1.81E-06	1.81E-06
